ts,code,description,lat,long,cost
2/21/11 22:30,4A,Agg. Assault,39.26716,-76.68486,59000
2/22/11 0:00,4A,Agg. Assault,39.29692,-76.6333,59000
2/22/11 0:15,9S,Shooting,39.29565,-76.63422,59000
2/22/11 14:00,4A,Agg. Assault,39.34654,-76.60764,59000
2/22/11 14:45,4A,Agg. Assault,39.29259,-76.62994,59000
2/22/11 21:05,3AF,Robbery - Street,39.32352,-76.61394,59000
2/22/11 21:45,3AF,Robbery - Street,39.32089,-76.59262,59000
2/23/11 5:49,9S,Shooting,39.33028,-76.67703,59000
2/23/11 5:49,4A,Agg. Assault,39.33123,-76.67688,59000
2/23/11 8:00,4A,Agg. Assault,39.31524,-76.59558,59000
2/23/11 11:23,3AF,Robbery - Street,39.26238,-76.65291,59000
2/23/11 21:18,3AJF,Robbery - Carjacking,39.32171,-76.57357,59000
2/23/11 22:30,3CF,Robbery - Commercial,39.23199,-76.59506,59000
2/23/11 23:00,3JF,Robbery - Residence,39.32075,-76.55303,59000
2/23/11 23:00,3JF,Robbery - Residence,39.32075,-76.55303,59000
2/24/11 16:54,9S,Shooting,39.312,-76.64709,59000
2/24/11 17:11,4A,Agg. Assault,39.312,-76.64709,59000
2/24/11 17:40,3AF,Robbery - Street,39.29912,-76.58378,59000
2/24/11 17:47,3AJF,Robbery - Carjacking,39.30047,-76.60027,59000
2/24/11 19:35,3JF,Robbery - Residence,39.2477,-76.62897,59000
2/24/11 19:35,3JF,Robbery - Residence,39.2477,-76.62897,59000
2/24/11 19:35,3JF,Robbery - Residence,39.2477,-76.62897,59000
2/24/11 20:22,3CF,Robbery - Commercial,39.36086,-76.70167,59000
2/24/11 21:50,3AF,Robbery - Street,39.35022,-76.56983,59000
2/25/11 5:15,3AF,Robbery - Street,39.28983,-76.63691,59000
2/25/11 13:58,3AF,Robbery - Street,39.35083,-76.5351,59000
2/25/11 14:49,3CF,Robbery - Commercial,39.28101,-76.63499,59000
2/25/11 19:30,3NF,Robbery - Street,39.35863,-76.57568,59000
2/25/11 19:50,9S,Shooting,39.34295,-76.59457,59000
2/25/11 19:53,4A,Agg. Assault,39.34295,-76.59457,59000
2/25/11 19:55,3CF,Robbery - Commercial,39.34865,-76.66902,59000
2/25/11 19:55,3CF,Robbery - Commercial,39.34865,-76.66902,59000
2/25/11 19:55,3CF,Robbery - Commercial,39.34865,-76.66902,59000
2/25/11 21:00,3AF,Robbery - Street,39.33282,-76.70785,59000
2/25/11 21:00,3AF,Robbery - Street,39.33282,-76.70785,59000
2/26/11 0:05,3AF,Robbery - Street,39.35161,-76.68028,59000
2/26/11 0:05,3AF,Robbery - Street,39.35161,-76.68028,59000
2/26/11 2:30,4A,Agg. Assault,39.29148,-76.61198,59000
2/26/11 2:49,3CF,Robbery - Commercial,39.2812,-76.535,59000
2/26/11 5:15,3AF,Robbery - Street,39.31819,-76.56719,59000
2/26/11 7:33,3AF,Robbery - Street,39.32095,-76.57441,59000
2/26/11 14:30,3AF,Robbery - Street,39.31289,-76.58757,59000
2/26/11 20:34,3CF,Robbery - Commercial,39.32264,-76.60941,59000
2/27/11 4:50,3AF,Robbery - Street,39.28867,-76.62109,59000
2/27/11 4:50,3AF,Robbery - Street,39.28867,-76.62109,59000
2/28/11 9:00,3JF,Robbery - Residence,39.28656,-76.63717,59000
2/28/11 11:40,4A,Agg. Assault,39.32131,-76.57126,59000
2/28/11 14:00,4A,Agg. Assault,39.31868,-76.65399,59000
2/28/11 15:09,3CF,Robbery - Commercial,39.32963,-76.6094,59000
2/28/11 20:00,3AF,Robbery - Street,39.36274,-76.58705,59000
2/28/11 23:24,3JF,Robbery - Residence,39.32119,-76.57109,59000
2/28/11 23:24,3JF,Robbery - Residence,39.32119,-76.57109,59000
2/28/11 23:24,3JF,Robbery - Residence,39.32119,-76.57109,59000
3/1/11 15:20,3AF,Robbery - Street,39.27808,-76.54605,59000
3/1/11 15:50,4A,Agg. Assault,39.36199,-76.55305,59000
3/1/11 18:08,3CF,Robbery - Commercial,39.22373,-76.58908,59000
3/1/11 23:35,1F,Homicide,39.3122,-76.60944,441300
3/2/11 15:21,4A,Agg. Assault,39.33007,-76.66594,59000
3/2/11 20:00,3CF,Robbery - Commercial,39.32456,-76.53903,59000
3/2/11 21:59,9S,Shooting,39.29451,-76.66302,59000
3/2/11 23:10,4A,Agg. Assault,39.29451,-76.66302,59000
3/3/11 1:30,3AF,Robbery - Street,39.34681,-76.66337,59000
3/3/11 16:35,4A,Agg. Assault,39.33866,-76.68974,59000
3/3/11 19:20,3JF,Robbery - Residence,39.30527,-76.66628,59000
3/3/11 20:00,4A,Agg. Assault,39.33186,-76.64468,59000
3/3/11 22:10,3AF,Robbery - Street,39.36132,-76.58772,59000
3/4/11 2:35,3CF,Robbery - Commercial,39.30985,-76.64667,59000
3/4/11 12:30,3JF,Robbery - Residence,39.31875,-76.59789,59000
3/4/11 21:00,3AF,Robbery - Street,39.32031,-76.70996,59000
3/4/11 21:30,4A,Agg. Assault,39.32068,-76.56186,59000
3/4/11 21:34,3AF,Robbery - Street,39.32945,-76.60506,59000
3/4/11 21:34,3AF,Robbery - Street,39.32945,-76.60506,59000
3/5/11 2:10,4A,Agg. Assault,39.35653,-76.60206,59000
3/5/11 16:20,3GF,Robbery - Commercial,39.27216,-76.6141,59000
3/5/11 19:05,3JF,Robbery - Residence,39.29262,-76.62917,59000
3/5/11 20:20,3CF,Robbery - Commercial,39.35023,-76.60974,59000
3/5/11 21:08,1F,Homicide,39.28891,-76.6725,441300
3/5/11 21:43,3CF,Robbery - Commercial,39.29447,-76.6639,59000
3/5/11 21:43,3CF,Robbery - Commercial,39.29447,-76.6639,59000
3/5/11 21:43,3CF,Robbery - Commercial,39.29447,-76.6639,59000
3/5/11 21:43,3CF,Robbery - Commercial,39.29447,-76.6639,59000
3/5/11 23:00,3AF,Robbery - Street,39.28324,-76.57278,59000
3/6/11 3:30,3NF,Robbery - Street,39.27656,-76.62544,59000
3/6/11 8:00,3AF,Robbery - Street,39.33506,-76.68471,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 12:43,4A,Agg. Assault,39.31503,-76.62209,59000
3/6/11 13:25,4A,Agg. Assault,39.31602,-76.59522,59000
3/6/11 13:48,9S,Shooting,39.31602,-76.59522,59000
3/6/11 20:47,3GF,Robbery - Commercial,39.28646,-76.57054,59000
3/7/11 10:15,4A,Agg. Assault,39.29061,-76.6077,59000
3/7/11 14:20,4A,Agg. Assault,39.31193,-76.66592,59000
3/7/11 19:57,3AF,Robbery - Street,39.24939,-76.63065,59000
3/7/11 21:06,3AF,Robbery - Street,39.30776,-76.65133,59000
3/7/11 21:06,3AF,Robbery - Street,39.30776,-76.65133,59000
3/7/11 23:35,4A,Agg. Assault,39.30015,-76.60561,59000
3/8/11 0:25,4A,Agg. Assault,39.30973,-76.56312,59000
3/8/11 0:25,9S,Shooting,39.30973,-76.56312,59000
3/8/11 5:45,3AF,Robbery - Street,39.36177,-76.55333,59000
3/8/11 5:45,3AF,Robbery - Street,39.36177,-76.55333,59000
3/8/11 11:00,3EF,Robbery - Commercial,39.30983,-76.70779,59000
3/8/11 14:05,4A,Agg. Assault,39.29513,-76.69909,59000
3/8/11 15:14,4A,Agg. Assault,39.34075,-76.66249,59000
3/8/11 15:50,3AF,Robbery - Street,39.29616,-76.60413,59000
3/8/11 20:31,3AF,Robbery - Street,39.28977,-76.60094,59000
3/9/11 20:40,3AF,Robbery - Street,39.32682,-76.59047,59000
3/9/11 21:15,3CF,Robbery - Commercial,39.28078,-76.67145,59000
3/9/11 22:00,3AJF,Robbery - Carjacking,39.30059,-76.66085,59000
3/9/11 23:25,9S,Shooting,39.2947,-76.57555,59000
3/9/11 23:25,4A,Agg. Assault,39.2947,-76.57555,59000
3/10/11 2:35,4A,Agg. Assault,39.3677,-76.64917,59000
3/10/11 5:10,3CF,Robbery - Commercial,39.30521,-76.55333,59000
3/10/11 8:38,3CF,Robbery - Commercial,39.25104,-76.64472,59000
3/10/11 16:30,3CF,Robbery - Commercial,39.32423,-76.67506,59000
3/10/11 16:37,9S,Shooting,39.32423,-76.67506,59000
3/10/11 16:56,3CF,Robbery - Commercial,39.28111,-76.6835,59000
3/10/11 18:20,3CF,Robbery - Commercial,39.30985,-76.64662,59000
3/10/11 19:15,4A,Agg. Assault,39.2949,-76.65329,59000
3/10/11 19:15,4A,Agg. Assault,39.2949,-76.65329,59000
3/10/11 19:15,4A,Agg. Assault,39.2949,-76.65329,59000
3/10/11 19:15,4A,Agg. Assault,39.2949,-76.65329,59000
3/10/11 20:20,3CF,Robbery - Commercial,39.35386,-76.69912,59000
3/10/11 20:20,3CF,Robbery - Commercial,39.35386,-76.69912,59000
3/10/11 22:06,4A,Agg. Assault,39.25169,-76.64731,59000
3/10/11 22:06,9S,Shooting,39.25169,-76.64731,59000
3/11/11 0:45,3AF,Robbery - Street,39.3237,-76.56821,59000
3/11/11 0:45,3AF,Robbery - Street,39.3237,-76.56821,59000
3/11/11 15:37,3CF,Robbery - Commercial,39.30942,-76.6463,59000
3/11/11 19:35,4A,Agg. Assault,39.2602,-76.6427,59000
3/11/11 19:35,4A,Agg. Assault,39.2602,-76.6427,59000
3/11/11 19:35,9S,Shooting,39.2602,-76.6427,59000
3/11/11 19:35,9S,Shooting,39.2602,-76.6427,59000
3/11/11 20:00,3CF,Robbery - Commercial,39.35863,-76.70465,59000
3/11/11 23:25,4A,Agg. Assault,39.31085,-76.64969,59000
3/11/11 23:25,9S,Shooting,39.31085,-76.64969,59000
3/12/11 1:18,9S,Shooting,39.2904,-76.59241,59000
3/12/11 1:18,4A,Agg. Assault,39.29046,-76.59212,59000
3/12/11 1:18,4A,Agg. Assault,39.29046,-76.59212,59000
3/12/11 3:09,4A,Agg. Assault,39.30798,-76.58573,59000
3/12/11 6:22,3AJF,Robbery - Carjacking,39.30808,-76.66987,59000
3/12/11 6:31,3AJF,Robbery - Carjacking,39.29222,-76.64031,59000
3/12/11 18:01,4A,Agg. Assault,39.32541,-76.6018,59000
3/12/11 18:01,4A,Agg. Assault,39.32541,-76.6018,59000
3/12/11 18:01,9S,Shooting,39.32541,-76.6018,59000
3/12/11 18:01,9S,Shooting,39.32541,-76.6018,59000
3/12/11 18:01,1F,Homicide,39.32541,-76.6018,441300
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:19,3CF,Robbery - Commercial,39.34135,-76.60954,59000
3/12/11 18:54,3CF,Robbery - Commercial,39.30726,-76.62783,59000
3/12/11 20:01,4A,Agg. Assault,39.33388,-76.55632,59000
3/12/11 20:30,4A,Agg. Assault,39.33418,-76.67568,59000
3/12/11 22:50,4A,Agg. Assault,39.35266,-76.56111,59000
3/12/11 22:50,3AF,Robbery - Street,39.35266,-76.56111,59000
3/13/11 1:14,3CF,Robbery - Commercial,39.28144,-76.59046,59000
3/13/11 5:59,3GF,Robbery - Commercial,39.28483,-76.58741,59000
3/13/11 9:20,4A,Agg. Assault,39.24894,-76.61857,59000
3/13/11 17:34,3CF,Robbery - Commercial,39.30802,-76.60064,59000
3/14/11 7:00,3AF,Robbery - Street,39.33563,-76.6732,59000
3/14/11 12:45,3AF,Robbery - Street,39.31401,-76.65031,59000
3/14/11 14:45,4A,Agg. Assault,39.36674,-76.56224,59000
3/14/11 19:08,3AJF,Robbery - Carjacking,39.30049,-76.59453,59000
3/14/11 20:50,4A,Agg. Assault,39.33506,-76.69863,59000
3/14/11 23:18,3AF,Robbery - Street,39.32543,-76.58722,59000
3/15/11 12:10,3NF,Robbery - Street,39.33035,-76.60948,59000
3/16/11 14:30,3AF,Robbery - Street,39.27907,-76.63745,59000
3/16/11 16:00,4A,Agg. Assault,39.28988,-76.63967,59000
3/16/11 21:00,3CF,Robbery - Commercial,39.34021,-76.59093,59000
3/16/11 22:25,4A,Agg. Assault,39.30204,-76.5972,59000
3/16/11 22:29,9S,Shooting,39.30194,-76.59647,59000
3/16/11 23:24,3AF,Robbery - Street,39.34054,-76.66696,59000
3/17/11 20:55,4A,Agg. Assault,39.31295,-76.64598,59000
3/17/11 21:02,9S,Shooting,39.31295,-76.64598,59000
3/17/11 21:02,1F,Homicide,39.31295,-76.64598,441300
3/17/11 22:50,3CF,Robbery - Commercial,39.29489,-76.60019,59000
3/18/11 0:30,3AF,Robbery - Street,39.31825,-76.6095,59000
3/18/11 1:25,3EF,Robbery - Commercial,39.31772,-76.61983,59000
3/18/11 1:42,4A,Agg. Assault,39.33826,-76.66966,59000
3/18/11 10:15,3JF,Robbery - Residence,39.28182,-76.6349,59000
3/18/11 10:15,3JF,Robbery - Residence,39.28182,-76.6349,59000
3/18/11 10:15,3JF,Robbery - Residence,39.28182,-76.6349,59000
3/18/11 10:15,3JF,Robbery - Residence,39.28182,-76.6349,59000
3/18/11 11:39,4A,Agg. Assault,39.29862,-76.59882,59000
3/18/11 14:06,4A,Agg. Assault,39.29994,-76.64493,59000
3/18/11 14:06,9S,Shooting,39.29994,-76.64493,59000
3/18/11 14:13,4A,Agg. Assault,39.30129,-76.63371,59000
3/18/11 14:13,9S,Shooting,39.30129,-76.63371,59000
3/18/11 17:00,3CF,Robbery - Commercial,39.28638,-76.59356,59000
3/18/11 19:37,9S,Shooting,39.31508,-76.59713,59000
3/18/11 19:37,9S,Shooting,39.31508,-76.59713,59000
3/18/11 19:37,4A,Agg. Assault,39.31587,-76.59627,59000
3/18/11 19:37,4A,Agg. Assault,39.31587,-76.59627,59000
3/18/11 19:37,4A,Agg. Assault,39.31587,-76.59627,59000
3/18/11 19:37,4A,Agg. Assault,39.31587,-76.59627,59000
3/18/11 20:07,4A,Agg. Assault,39.23319,-76.60178,59000
3/18/11 20:35,4A,Agg. Assault,39.30678,-76.58479,59000
3/18/11 20:35,4A,Agg. Assault,39.30678,-76.58479,59000
3/18/11 20:35,4A,Agg. Assault,39.30678,-76.58479,59000
3/18/11 20:35,9S,Shooting,39.30682,-76.58518,59000
3/18/11 20:35,9S,Shooting,39.30682,-76.58518,59000
3/18/11 21:45,4A,Agg. Assault,39.32332,-76.54066,59000
3/18/11 22:50,4A,Agg. Assault,39.31557,-76.64824,59000
3/18/11 22:50,4A,Agg. Assault,39.31557,-76.64824,59000
3/18/11 22:50,9S,Shooting,39.31557,-76.64824,59000
3/18/11 22:50,9S,Shooting,39.31557,-76.64824,59000
3/19/11 1:10,3AJF,Robbery - Carjacking,39.28329,-76.68682,59000
3/19/11 1:50,3AF,Robbery - Street,39.32452,-76.61672,59000
3/19/11 1:52,3AF,Robbery - Street,39.32543,-76.58902,59000
3/19/11 1:55,1F,Homicide,39.30669,-76.62825,441300
3/19/11 1:55,9S,Shooting,39.30669,-76.62825,59000
3/19/11 1:55,9S,Shooting,39.30669,-76.62825,59000
3/19/11 1:57,4A,Agg. Assault,39.30669,-76.62825,59000
3/19/11 1:57,4A,Agg. Assault,39.30669,-76.62825,59000
3/19/11 20:55,3CF,Robbery - Commercial,39.34239,-76.56983,59000
3/19/11 21:42,9S,Shooting,39.32332,-76.54066,59000
3/20/11 0:24,3AJF,Robbery - Carjacking,39.28583,-76.67245,59000
3/20/11 14:57,4A,Agg. Assault,39.30539,-76.64232,59000
3/20/11 14:57,9S,Shooting,39.30545,-76.64202,59000
3/20/11 16:01,4A,Agg. Assault,39.33631,-76.55422,59000
3/20/11 17:20,3JF,Robbery - Residence,39.33439,-76.63285,59000
3/20/11 20:00,3AF,Robbery - Street,39.33574,-76.55511,59000
3/20/11 22:22,4A,Agg. Assault,39.33796,-76.66308,59000
3/20/11 22:22,4A,Agg. Assault,39.33796,-76.66308,59000
3/20/11 22:22,4A,Agg. Assault,39.33796,-76.66308,59000
3/21/11 6:50,4A,Agg. Assault,39.28134,-76.69596,59000
3/21/11 6:50,3JF,Robbery - Residence,39.28134,-76.69596,59000
3/21/11 16:15,4A,Agg. Assault,39.29608,-76.62138,59000
3/21/11 17:00,3AF,Robbery - Street,39.33114,-76.65163,59000
3/21/11 18:00,3CF,Robbery - Commercial,39.35807,-76.59508,59000
3/21/11 19:07,9S,Shooting,39.33675,-76.55512,59000
3/21/11 19:07,4A,Agg. Assault,39.33675,-76.55512,59000
3/21/11 19:52,4A,Agg. Assault,39.31728,-76.56855,59000
3/21/11 20:27,9S,Shooting,39.33344,-76.60944,59000
3/21/11 20:29,4A,Agg. Assault,39.33344,-76.60944,59000
3/21/11 21:12,9S,Shooting,39.30056,-76.59457,59000
3/21/11 22:22,9S,Shooting,39.33796,-76.66308,59000
3/21/11 22:22,9S,Shooting,39.33796,-76.66308,59000
3/21/11 22:22,9S,Shooting,39.33796,-76.66308,59000
3/22/11 0:35,3AF,Robbery - Street,39.28737,-76.6871,59000
3/22/11 0:35,3AF,Robbery - Street,39.28737,-76.6871,59000
3/22/11 2:15,3AF,Robbery - Street,39.2334,-76.59433,59000
3/22/11 6:04,3AJF,Robbery - Carjacking,39.27456,-76.68903,59000
3/22/11 16:30,3JF,Robbery - Residence,39.31065,-76.63056,59000
3/22/11 17:45,4A,Agg. Assault,39.30851,-76.64271,59000
3/22/11 21:40,3JF,Robbery - Residence,39.32981,-76.65906,59000
3/22/11 22:50,3AF,Robbery - Street,39.31649,-76.57851,59000
3/22/11 22:50,3AF,Robbery - Street,39.31649,-76.57851,59000
3/23/11 2:30,4A,Agg. Assault,39.25542,-76.65199,59000
3/23/11 3:30,3AF,Robbery - Street,39.34082,-76.68348,59000
3/23/11 19:00,3CF,Robbery - Commercial,39.29309,-76.58474,59000
3/23/11 19:00,3CF,Robbery - Commercial,39.29309,-76.58474,59000
3/23/11 19:00,3CF,Robbery - Commercial,39.29309,-76.58474,59000
3/23/11 19:00,3CF,Robbery - Commercial,39.29309,-76.58474,59000
3/23/11 19:00,3CF,Robbery - Commercial,39.29309,-76.58474,59000
3/23/11 20:00,4A,Agg. Assault,39.2925,-76.56829,59000
3/23/11 21:43,3CF,Robbery - Commercial,39.3183,-76.60366,59000
3/23/11 22:30,3JF,Robbery - Residence,39.33772,-76.66295,59000
3/23/11 23:25,3AF,Robbery - Street,39.31081,-76.67971,59000
3/23/11 23:25,3AF,Robbery - Street,39.3567,-76.55759,59000
3/24/11 15:45,3JF,Robbery - Residence,39.3164,-76.64792,59000
3/24/11 16:30,3AF,Robbery - Street,39.28292,-76.68338,59000
3/24/11 16:30,4A,Agg. Assault,39.30515,-76.6346,59000
3/24/11 18:02,3CF,Robbery - Commercial,39.2928,-76.61252,59000
3/24/11 19:25,4A,Agg. Assault,39.35896,-76.58189,59000
3/24/11 19:29,9S,Shooting,39.35877,-76.5816,59000
3/24/11 21:15,3JF,Robbery - Residence,39.3311,-76.61098,59000
3/24/11 23:33,4A,Agg. Assault,39.31074,-76.59368,59000
3/24/11 23:43,9S,Shooting,39.31164,-76.60597,59000
3/25/11 10:20,4A,Agg. Assault,39.25041,-76.6331,59000
3/25/11 13:20,3JF,Robbery - Residence,39.22579,-76.59008,59000
3/25/11 16:30,3AF,Robbery - Street,39.29293,-76.62254,59000
3/25/11 17:00,3AF,Robbery - Street,39.28959,-76.61518,59000
3/25/11 18:20,4A,Agg. Assault,39.32029,-76.57517,59000
3/26/11 18:00,4A,Agg. Assault,39.32531,-76.70196,59000
3/26/11 18:00,4A,Agg. Assault,39.32531,-76.70196,59000
3/26/11 19:30,4A,Agg. Assault,39.34322,-76.56722,59000
3/26/11 22:00,3AF,Robbery - Street,39.23918,-76.61125,59000
3/26/11 22:45,3CF,Robbery - Commercial,39.2881,-76.64888,59000
3/27/11 14:22,4A,Agg. Assault,39.2805,-76.69927,59000
3/27/11 14:22,9S,Shooting,39.2805,-76.69927,59000
3/27/11 15:30,3AF,Robbery - Street,39.34885,-76.67598,59000
3/27/11 18:04,3AJF,Robbery - Carjacking,39.28085,-76.63405,59000
3/27/11 19:30,3AJF,Robbery - Carjacking,39.36226,-76.59653,59000
3/27/11 19:56,4A,Agg. Assault,39.3165,-76.54326,59000
3/27/11 20:14,4A,Agg. Assault,39.31705,-76.57808,59000
3/27/11 20:14,9S,Shooting,39.31706,-76.57798,59000
3/27/11 20:14,1F,Homicide,39.31706,-76.57798,441300
3/28/11 12:50,3CF,Robbery - Commercial,39.29156,-76.61979,59000
3/28/11 13:01,4A,Agg. Assault,39.32755,-76.59404,59000
3/28/11 16:40,3AF,Robbery - Street,39.32728,-76.6111,59000
3/28/11 20:00,4A,Agg. Assault,39.27978,-76.65157,59000
3/28/11 20:05,3AF,Robbery - Street,39.29271,-76.62858,59000
3/28/11 21:00,4A,Agg. Assault,39.30727,-76.64256,59000
3/29/11 8:39,1F,Homicide,39.2956,-76.63468,441300
3/29/11 13:00,4A,Agg. Assault,39.31634,-76.56273,59000
3/29/11 14:34,1F,Homicide,39.3239,-76.54069,441300
3/29/11 19:54,3CF,Robbery - Commercial,39.29254,-76.59954,59000
3/30/11 2:19,4A,Agg. Assault,39.32092,-76.59108,59000
3/30/11 2:19,9S,Shooting,39.32092,-76.59108,59000
3/30/11 2:39,4A,Agg. Assault,39.32191,-76.67475,59000
3/30/11 2:49,9S,Shooting,39.3219,-76.67473,59000
3/30/11 14:38,1F,Homicide,39.28334,-76.62655,441300
3/30/11 20:55,3CF,Robbery - Commercial,39.35997,-76.7075,59000
3/30/11 20:55,3CF,Robbery - Commercial,39.35997,-76.7075,59000
3/31/11 0:32,4A,Agg. Assault,39.28644,-76.59357,59000
3/31/11 14:02,1F,Homicide,39.31611,-76.54305,441300
3/31/11 18:10,1F,Homicide,39.30252,-76.63755,441300
3/31/11 19:00,3AF,Robbery - Street,39.33941,-76.59525,59000
3/31/11 19:45,3CF,Robbery - Commercial,39.31351,-76.59872,59000
4/1/11 4:30,4A,Agg. Assault,39.23749,-76.6072,59000
4/1/11 21:40,3AF,Robbery - Street,39.30551,-76.63851,59000
4/1/11 23:00,3JF,Robbery - Residence,39.25629,-76.65198,59000
4/2/11 2:40,3AF,Robbery - Street,39.29445,-76.6324,59000
4/2/11 5:25,3AF,Robbery - Street,39.28926,-76.62095,59000
4/2/11 5:25,3AF,Robbery - Street,39.28926,-76.62095,59000
4/2/11 5:25,3AF,Robbery - Street,39.28926,-76.62095,59000
4/2/11 10:15,3AF,Robbery - Street,39.28469,-76.64921,59000
4/2/11 13:28,3AF,Robbery - Street,39.30945,-76.58505,59000
4/2/11 17:40,3AF,Robbery - Street,39.32392,-76.60659,59000
4/2/11 18:30,4A,Agg. Assault,39.29802,-76.66803,59000
4/2/11 18:41,4A,Agg. Assault,39.28713,-76.63944,59000
4/2/11 21:30,3AF,Robbery - Street,39.31026,-76.63854,59000
4/3/11 0:01,4A,Agg. Assault,39.32643,-76.68264,59000
4/3/11 14:12,3JF,Robbery - Residence,39.33822,-76.60974,59000
4/3/11 15:30,3AF,Robbery - Street,39.25289,-76.6522,59000
4/3/11 15:40,3AF,Robbery - Street,39.27759,-76.70017,59000
4/3/11 16:04,9S,Shooting,39.29848,-76.57266,59000
4/3/11 16:04,9S,Shooting,39.29848,-76.57266,59000
4/3/11 16:16,4A,Agg. Assault,39.29848,-76.57266,59000
4/3/11 16:16,4A,Agg. Assault,39.29848,-76.57266,59000
4/3/11 20:11,3AF,Robbery - Street,39.31016,-76.7014,59000
4/4/11 2:12,3AF,Robbery - Street,39.28329,-76.68682,59000
4/4/11 12:53,4A,Agg. Assault,39.31218,-76.61703,59000
4/4/11 12:53,4A,Agg. Assault,39.31218,-76.61703,59000
4/4/11 12:53,4A,Agg. Assault,39.31218,-76.61703,59000
4/4/11 14:23,3CF,Robbery - Commercial,39.28641,-76.57186,59000
4/4/11 23:30,3AF,Robbery - Street,39.34986,-76.55914,59000
4/4/11 23:39,1F,Homicide,39.3209,-76.67507,441300
4/5/11 0:57,1F,Homicide,39.29269,-76.66271,441300
4/5/11 0:57,9S,Shooting,39.29269,-76.66271,59000
4/5/11 1:27,4A,Agg. Assault,39.28839,-76.64139,59000
4/5/11 1:27,4A,Agg. Assault,39.28839,-76.64139,59000
4/5/11 1:27,9S,Shooting,39.28969,-76.64125,59000
4/5/11 1:27,9S,Shooting,39.28969,-76.64125,59000
4/5/11 1:30,4A,Agg. Assault,39.29267,-76.66302,59000
4/5/11 1:40,4A,Agg. Assault,39.28467,-76.64914,59000
4/5/11 1:40,4A,Agg. Assault,39.28467,-76.64914,59000
4/5/11 1:40,4A,Agg. Assault,39.28467,-76.64914,59000
4/5/11 1:40,4A,Agg. Assault,39.28467,-76.64914,59000
4/5/11 1:46,9S,Shooting,39.28469,-76.64921,59000
4/5/11 1:46,9S,Shooting,39.28469,-76.64921,59000
4/5/11 1:46,9S,Shooting,39.28469,-76.64921,59000
4/5/11 3:30,4A,Agg. Assault,39.3239,-76.67776,59000
4/5/11 18:10,4A,Agg. Assault,39.30277,-76.63375,59000
4/5/11 18:12,9S,Shooting,39.30277,-76.63375,59000
4/5/11 18:50,3NF,Robbery - Street,39.31222,-76.59229,59000
4/6/11 1:18,1F,Homicide,39.31186,-76.62704,441300
4/6/11 7:10,3AF,Robbery - Street,39.33535,-76.67725,59000
4/6/11 14:30,3AF,Robbery - Street,39.32567,-76.57508,59000
4/6/11 15:20,3AF,Robbery - Street,39.3082,-76.58506,59000
4/6/11 16:57,4A,Agg. Assault,39.27611,-76.68799,59000
4/6/11 20:40,3AF,Robbery - Street,39.33381,-76.67397,59000
4/6/11 23:00,4A,Agg. Assault,39.28828,-76.6544,59000
4/7/11 7:27,4A,Agg. Assault,39.31557,-76.61404,59000
4/7/11 10:00,3AF,Robbery - Street,39.29686,-76.63412,59000
4/7/11 18:25,4A,Agg. Assault,39.2444,-76.62674,59000
4/7/11 18:30,9S,Shooting,39.2458,-76.62835,59000
4/7/11 20:57,9S,Shooting,39.30576,-76.58512,59000
4/8/11 0:07,3JF,Robbery - Residence,39.29218,-76.62919,59000
4/8/11 2:25,9S,Shooting,39.32851,-76.59341,59000
4/8/11 2:45,4A,Agg. Assault,39.28422,-76.65457,59000
4/8/11 2:51,3GF,Robbery - Commercial,39.36983,-76.54631,59000
4/8/11 8:00,3AF,Robbery - Street,39.33436,-76.59592,59000
4/8/11 16:00,3CF,Robbery - Commercial,39.28869,-76.63576,59000
4/8/11 16:02,3CF,Robbery - Commercial,39.31488,-76.56859,59000
